DAS size with prunung locality 10
148	20	16	16	16	16	16	16	16	16	16	
142	20	19	17	17	17	17	17	17	17	17	
143	17	17	16	16	16	16	16	16	16	16	
147	17	17	16	16	16	16	16	16	16	16	
150	21	18	17	17	17	17	17	17	17	17	
139	20	17	17	17	17	17	17	17	17	17	
133	18	18	18	18	18	18	18	18	18	18	
128	18	16	16	16	16	16	16	16	16	16	
159	16	15	15	15	15	15	15	15	15	15	
148	17	17	17	17	17	17	17	17	17	17	
144	16	16	15	15	15	15	15	15	15	15	
142	16	16	16	16	16	16	16	16	16	16	
136	18	17	17	17	17	17	17	17	17	17	
126	19	15	15	15	15	15	15	15	15	15	
162	18	17	17	17	17	17	17	17	17	17	
148	18	18	18	18	18	18	18	18	18	18	
144	17	16	16	16	16	16	16	16	16	16	
141	18	16	16	16	16	16	16	16	16	16	
144	16	15	15	15	15	15	15	15	15	15	
148	17	16	16	16	16	16	16	16	16	16	
146	17	16	16	16	16	16	16	16	16	16	
145	17	16	16	16	16	16	16	16	16	16	
151	17	17	17	17	17	17	17	17	17	17	
138	14	14	14	14	14	14	14	14	14	14	
152	21	20	19	18	18	18	18	18	18	18	
140	17	16	16	16	16	16	16	16	16	16	
128	17	16	16	15	15	15	15	15	15	15	
139	21	19	19	19	19	19	19	19	19	19	
134	16	15	15	15	15	15	15	15	15	15	
152	16	14	14	14	14	14	14	14	14	14	
139	19	18	18	18	18	18	18	18	18	18	
153	16	15	15	15	15	15	15	15	15	15	
145	19	18	17	17	17	17	17	17	17	17	
128	18	17	17	17	17	17	17	17	17	17	
132	19	18	18	18	17	17	17	17	17	17	
128	16	16	16	16	16	16	16	16	16	16	
137	17	16	16	16	16	16	16	16	16	16	
133	19	16	15	15	15	15	15	15	15	15	
140	18	16	16	16	16	16	16	16	16	16	
148	19	16	16	16	16	16	16	16	16	16	
140	16	16	16	16	16	16	16	16	16	16	
125	18	17	17	17	17	17	17	17	17	17	
141	17	16	14	14	14	14	14	14	14	14	
140	17	15	15	15	15	15	15	15	15	15	
153	21	18	18	18	18	18	18	18	18	18	
146	17	16	16	16	16	16	16	16	16	16	
152	19	19	19	19	19	19	19	19	19	19	
131	16	15	14	14	14	14	14	14	14	14	
137	22	20	19	19	19	19	19	19	19	19	
151	18	17	17	17	17	17	17	17	17	17	
127	19	18	16	16	16	16	16	16	16	16	
145	17	15	15	15	15	15	15	15	15	15	
133	17	16	15	15	15	15	15	15	15	15	
137	16	16	16	16	16	16	16	16	16	16	
145	19	19	19	19	19	19	19	19	19	19	
142	21	19	19	19	19	19	19	19	19	19	
124	18	17	17	17	17	17	17	17	17	17	
127	17	17	17	17	17	17	17	17	17	17	
149	16	16	16	16	16	16	16	16	16	16	
136	16	16	16	16	16	16	16	16	16	16	
131	18	17	17	17	17	17	17	17	17	17	
148	17	16	16	16	16	16	16	16	16	16	
136	20	19	18	18	18	18	18	18	18	18	
133	20	19	18	18	18	18	18	18	18	18	
138	18	16	16	16	16	16	16	16	16	16	
141	15	15	15	15	15	15	15	15	15	15	
142	18	18	17	17	17	17	17	17	17	17	
131	17	17	17	16	16	16	16	16	16	16	
139	19	17	16	16	16	16	16	16	16	16	
129	18	18	17	17	17	17	17	17	17	17	
121	23	16	15	15	15	15	15	15	15	15	
138	18	17	17	17	17	17	17	17	17	17	
150	18	18	18	18	18	18	18	18	18	18	
140	18	15	15	15	15	15	15	15	15	15	
124	17	16	16	16	16	16	16	16	16	16	
147	18	16	16	16	16	16	16	16	16	16	
131	16	16	15	15	15	15	15	15	15	15	
137	17	17	15	15	15	15	15	15	15	15	
151	16	16	16	16	16	16	16	16	16	16	
153	22	17	16	16	16	16	16	16	16	16	
134	19	17	16	16	16	16	16	16	16	16	
145	17	16	16	16	16	16	16	16	16	16	
144	16	15	14	14	14	14	14	14	14	14	
137	17	15	15	15	15	15	15	15	15	15	
138	17	17	17	17	17	17	17	17	17	17	
132	19	18	17	17	17	17	17	17	17	17	
136	17	14	14	14	14	14	14	14	14	14	
128	17	15	15	15	15	15	15	15	15	15	
154	18	16	16	16	16	16	16	16	16	16	
146	19	17	17	17	17	17	17	17	17	17	
145	19	15	15	15	15	15	15	15	15	15	
132	17	17	16	16	16	16	16	16	16	16	
135	20	19	18	18	18	18	18	18	18	18	
146	17	17	17	17	17	17	17	17	17	17	
142	17	16	16	16	16	16	16	16	16	16	
140	17	16	16	16	16	16	16	16	16	16	
149	17	17	17	17	17	17	17	17	17	17	
129	19	18	18	18	18	18	18	18	18	18	
122	16	16	16	16	16	16	16	16	16	16	
127	17	17	16	16	16	16	16	16	16	16	
