DAS size with prunung locality 10
429	35	32	31	30	30	30	30	30	30	30	
403	35	33	33	30	30	30	30	30	30	30	
423	33	33	32	32	32	32	32	32	32	32	
423	35	32	31	31	31	31	31	31	31	31	
418	30	29	29	29	29	29	29	29	29	29	
429	30	28	28	28	28	28	28	28	28	28	
391	32	31	30	30	30	30	30	30	30	30	
421	32	30	29	29	29	29	29	29	29	29	
421	36	31	31	30	30	30	30	30	30	30	
412	29	28	28	28	28	28	28	28	28	28	
408	30	29	29	29	29	29	29	29	29	29	
426	40	34	33	33	33	33	33	33	33	33	
424	32	30	29	29	29	29	29	29	29	29	
435	31	31	31	31	31	31	31	31	31	31	
431	28	28	28	28	28	28	28	28	28	28	
426	34	30	30	30	30	30	30	30	30	30	
440	33	31	30	29	29	29	29	29	29	29	
414	29	28	27	27	27	27	27	27	27	27	
409	33	31	31	29	29	29	29	29	29	29	
436	31	31	30	30	30	30	30	30	30	30	
423	31	31	31	31	31	31	31	31	31	31	
420	30	29	28	28	28	28	28	28	28	28	
404	30	28	28	28	28	28	28	28	28	28	
405	34	33	29	29	29	29	29	29	29	29	
428	31	30	30	30	30	30	30	30	30	30	
402	32	32	30	30	30	30	30	30	30	30	
432	31	27	27	27	27	27	27	27	27	27	
420	33	32	31	31	31	31	31	31	31	31	
407	37	33	32	32	32	32	32	32	32	32	
424	31	30	30	30	30	30	30	30	30	30	
426	35	32	30	29	29	29	29	29	29	29	
400	33	30	30	30	30	30	30	30	30	30	
396	31	30	30	30	30	30	30	30	30	30	
418	30	27	27	27	27	27	27	27	27	27	
397	29	28	28	28	28	28	28	28	28	28	
408	33	32	30	30	30	30	30	30	30	30	
437	30	29	29	29	29	29	29	29	29	29	
423	31	31	30	30	30	30	30	30	30	30	
421	34	26	25	25	25	25	25	25	25	25	
429	40	36	33	33	33	33	33	33	33	33	
400	35	31	29	29	29	29	29	29	29	29	
413	32	27	27	27	27	27	27	27	27	27	
425	32	29	29	29	29	29	29	29	29	29	
430	29	27	27	27	27	27	27	27	27	27	
401	33	31	31	31	31	31	31	31	31	31	
403	37	34	30	29	29	29	29	29	29	29	
410	30	27	27	27	27	27	27	27	27	27	
406	33	32	31	31	30	30	30	30	30	30	
421	27	27	27	27	27	27	27	27	27	27	
394	27	27	27	27	27	27	27	27	27	27	
417	33	30	30	30	30	30	30	30	30	30	
399	32	29	28	28	28	28	28	28	28	28	
407	32	28	27	27	27	27	27	27	27	27	
397	33	31	31	31	31	31	31	31	31	31	
399	32	30	30	30	30	30	30	30	30	30	
423	32	31	29	29	29	29	29	29	29	29	
410	31	30	29	29	29	29	29	29	29	29	
414	28	26	26	26	26	26	26	26	26	26	
428	30	30	30	30	30	30	30	30	30	30	
423	33	31	30	29	29	29	29	29	29	29	
439	30	30	29	29	29	29	29	29	29	29	
427	28	28	28	28	28	28	28	28	28	28	
420	29	28	28	28	28	28	28	28	28	28	
416	31	30	30	30	30	30	30	30	30	30	
436	25	25	24	24	24	24	24	24	24	24	
414	29	28	27	27	27	27	27	27	27	27	
419	30	29	29	29	29	29	29	29	29	29	
408	30	28	27	27	27	27	27	27	27	27	
437	30	27	26	26	26	26	26	26	26	26	
423	33	31	30	30	30	30	30	30	30	30	
420	35	33	31	30	30	30	30	30	30	30	
408	29	27	27	27	27	27	27	27	27	27	
422	29	28	28	28	28	28	28	28	28	28	
425	35	32	31	31	31	31	31	31	31	31	
412	34	29	29	29	29	29	29	29	29	29	
446	30	28	27	27	27	27	27	27	27	27	
446	35	34	33	33	33	33	33	33	33	33	
423	31	31	31	31	31	31	31	31	31	31	
418	38	34	33	33	33	33	33	33	33	33	
414	30	30	30	29	29	29	29	29	29	29	
421	35	34	33	32	32	32	32	32	32	32	
421	32	30	30	30	30	30	30	30	30	30	
414	29	28	28	28	28	28	28	28	28	28	
402	36	34	30	30	30	29	29	29	29	29	
420	36	32	31	31	31	31	31	31	31	31	
412	34	29	28	28	28	28	28	28	28	28	
401	33	31	30	29	29	29	29	29	29	29	
421	29	27	27	26	26	26	26	26	26	26	
420	30	28	28	28	28	28	28	28	28	28	
413	28	26	26	26	26	26	26	26	26	26	
407	37	34	30	30	30	30	30	30	30	30	
408	28	27	26	26	26	26	26	26	26	26	
416	33	31	31	31	31	31	31	31	31	31	
419	32	30	30	30	30	30	30	30	30	30	
422	32	28	28	28	28	28	28	28	28	28	
409	31	30	30	30	30	30	30	30	30	30	
429	29	27	27	27	27	27	27	27	27	27	
421	33	32	30	30	30	30	30	30	30	30	
425	30	28	28	28	28	28	28	28	28	28	
428	28	27	27	27	27	27	27	27	27	27	
