DAS size with prunung locality 10
115	14	13	13	13	13	13	13	13	13	13	
117	13	13	13	13	13	13	13	13	13	13	
115	11	11	11	11	11	11	11	11	11	11	
116	15	14	14	14	14	14	14	14	14	14	
102	14	14	14	14	14	14	14	14	14	14	
100	13	13	13	13	13	13	13	13	13	13	
116	14	13	13	13	13	13	13	13	13	13	
115	13	13	13	13	13	13	13	13	13	13	
109	13	12	12	12	12	12	12	12	12	12	
100	14	14	14	14	14	14	14	14	14	14	
110	13	13	13	13	13	13	13	13	13	13	
117	14	13	13	13	13	13	13	13	13	13	
129	14	14	14	14	14	14	14	14	14	14	
98	13	13	13	13	13	13	13	13	13	13	
104	13	13	13	13	13	13	13	13	13	13	
108	15	14	14	14	14	14	14	14	14	14	
101	14	14	13	13	13	13	13	13	13	13	
109	15	15	15	15	15	15	15	15	15	15	
117	14	14	14	14	14	14	14	14	14	14	
115	12	12	12	12	12	12	12	12	12	12	
109	13	13	13	13	13	13	13	13	13	13	
108	14	13	13	13	13	13	13	13	13	13	
129	14	14	14	14	14	14	14	14	14	14	
116	12	12	12	12	12	12	12	12	12	12	
110	12	12	12	12	12	12	12	12	12	12	
115	14	14	13	13	13	13	13	13	13	13	
103	14	13	13	13	13	13	13	13	13	13	
106	14	13	13	13	13	13	13	13	13	13	
107	14	14	14	14	14	14	14	14	14	14	
103	14	13	12	12	12	12	12	12	12	12	
105	13	13	13	13	13	13	13	13	13	13	
101	16	14	14	14	14	14	14	14	14	14	
119	12	12	12	12	12	12	12	12	12	12	
100	12	12	12	12	12	12	12	12	12	12	
116	13	13	13	13	13	13	13	13	13	13	
114	13	13	13	13	13	13	13	13	13	13	
113	14	13	13	13	13	13	13	13	13	13	
118	14	13	13	13	13	13	13	13	13	13	
106	12	11	11	11	11	11	11	11	11	11	
112	14	13	13	13	13	13	13	13	13	13	
107	12	12	12	12	12	12	12	12	12	12	
105	13	13	13	13	13	13	13	13	13	13	
118	13	13	13	13	13	13	13	13	13	13	
118	13	13	13	13	13	13	13	13	13	13	
115	12	12	12	12	12	12	12	12	12	12	
114	15	14	14	14	14	14	14	14	14	14	
113	14	14	14	14	14	14	14	14	14	14	
109	15	13	13	13	13	13	13	13	13	13	
112	14	13	13	13	13	13	13	13	13	13	
107	12	12	12	12	12	12	12	12	12	12	
104	13	13	13	13	13	13	13	13	13	13	
112	14	14	14	14	14	14	14	14	14	14	
119	13	12	12	12	12	12	12	12	12	12	
110	15	14	14	14	14	14	14	14	14	14	
113	14	14	14	14	14	14	14	14	14	14	
110	13	13	13	13	13	13	13	13	13	13	
114	13	13	13	13	13	13	13	13	13	13	
104	12	12	12	12	12	12	12	12	12	12	
106	14	12	12	12	12	12	12	12	12	12	
110	14	13	13	13	13	13	13	13	13	13	
116	12	12	12	12	12	12	12	12	12	12	
113	15	13	13	13	13	13	13	13	13	13	
124	13	13	13	13	13	13	13	13	13	13	
117	14	13	13	13	13	13	13	13	13	13	
112	13	13	13	13	13	13	13	13	13	13	
111	12	12	12	12	12	12	12	12	12	12	
115	13	12	12	12	12	12	12	12	12	12	
105	13	12	12	12	12	12	12	12	12	12	
103	13	13	13	13	13	13	13	13	13	13	
109	13	12	12	12	12	12	12	12	12	12	
99	12	12	12	12	12	12	12	12	12	12	
113	14	14	14	14	14	14	14	14	14	14	
111	14	13	13	13	13	13	13	13	13	13	
122	13	13	12	12	12	12	12	12	12	12	
123	14	14	14	14	14	14	14	14	14	14	
101	14	13	13	13	13	13	13	13	13	13	
115	14	13	13	13	13	13	13	13	13	13	
110	13	13	13	13	13	13	13	13	13	13	
114	16	15	15	15	15	15	15	15	15	15	
118	15	13	13	13	13	13	13	13	13	13	
115	13	13	13	13	13	13	13	13	13	13	
119	15	14	14	14	14	14	14	14	14	14	
116	13	13	13	13	13	13	13	13	13	13	
123	14	14	14	14	14	14	14	14	14	14	
101	12	12	12	12	12	12	12	12	12	12	
106	13	12	12	12	12	12	12	12	12	12	
121	14	14	14	14	14	14	14	14	14	14	
111	14	14	14	14	14	14	14	14	14	14	
108	14	14	14	14	14	14	14	14	14	14	
98	15	14	13	13	13	13	13	13	13	13	
124	14	13	13	13	13	13	13	13	13	13	
98	14	13	13	13	13	13	13	13	13	13	
116	14	13	13	13	13	13	13	13	13	13	
111	13	13	13	13	13	13	13	13	13	13	
112	14	13	13	13	13	13	13	13	13	13	
116	13	12	12	12	12	12	12	12	12	12	
126	13	13	13	13	13	13	13	13	13	13	
127	12	12	12	12	12	12	12	12	12	12	
97	15	14	14	14	14	14	14	14	14	14	
115	16	14	14	14	14	14	14	14	14	14	
