DAS size with prunung locality 10
70	17	14	13	13	13	13	13	13	13	13	
70	13	12	12	12	12	12	12	12	12	12	
59	15	13	13	13	13	13	13	13	13	13	
82	16	14	13	13	13	13	13	13	13	13	
76	16	14	14	14	14	14	14	14	14	14	
81	14	12	12	12	12	12	12	12	12	12	
69	12	11	11	11	11	11	11	11	11	11	
73	14	14	13	13	13	13	13	13	13	13	
73	15	12	12	12	12	12	12	12	12	12	
74	17	16	15	13	13	13	13	13	13	13	
68	15	13	13	13	13	13	13	13	13	13	
75	14	12	12	12	12	12	12	12	12	12	
65	17	13	12	12	12	12	12	12	12	12	
80	18	16	16	16	16	16	16	16	16	16	
78	15	14	13	13	13	13	13	13	13	13	
75	13	12	12	12	12	12	12	12	12	12	
68	13	12	11	11	11	11	11	11	11	11	
76	14	13	13	13	13	13	13	13	13	13	
84	15	14	14	14	14	14	14	14	14	14	
78	14	12	12	12	12	12	12	12	12	12	
70	10	10	10	10	10	10	10	10	10	10	
71	12	12	11	11	11	11	11	11	11	11	
71	16	15	14	14	14	14	14	14	14	14	
77	14	11	11	11	11	11	11	11	11	11	
69	13	12	12	12	12	12	12	12	12	12	
79	15	12	12	12	12	12	12	12	12	12	
74	15	14	12	12	12	12	12	12	12	12	
68	14	13	12	12	12	12	12	12	12	12	
85	14	12	12	12	12	12	12	12	12	12	
82	12	11	11	11	11	11	11	11	11	11	
65	12	12	12	12	12	12	12	12	12	12	
69	11	11	11	11	11	11	11	11	11	11	
75	16	15	14	14	14	14	14	14	14	14	
80	13	12	12	12	12	12	12	12	12	12	
80	13	12	12	12	12	12	12	12	12	12	
69	11	11	11	11	11	11	11	11	11	11	
74	14	13	13	13	13	13	13	13	13	13	
69	14	12	12	12	12	12	12	12	12	12	
76	17	14	14	13	13	13	13	13	13	13	
64	15	13	13	13	13	13	13	13	13	13	
81	16	13	13	13	13	13	13	13	13	13	
77	12	11	10	10	10	10	10	10	10	10	
79	16	15	15	15	15	15	15	15	15	15	
65	14	14	12	12	12	12	12	12	12	12	
88	15	13	13	13	13	13	13	13	13	13	
61	15	14	12	12	12	12	12	12	12	12	
83	16	16	15	15	15	15	15	15	15	15	
81	18	13	13	13	13	13	13	13	13	13	
75	13	12	12	12	12	12	12	12	12	12	
64	14	13	13	13	13	13	13	13	13	13	
78	14	13	12	12	12	12	12	12	12	12	
82	14	12	11	11	11	11	11	11	11	11	
70	19	14	14	14	14	14	14	14	14	14	
82	12	12	11	11	11	11	11	11	11	11	
69	12	12	12	12	12	12	12	12	12	12	
63	13	12	12	12	12	12	12	12	12	12	
80	16	13	13	13	13	13	13	13	13	13	
70	16	13	13	13	13	13	13	13	13	13	
78	12	12	12	12	12	12	12	12	12	12	
70	15	13	13	13	13	13	13	13	13	13	
68	15	14	12	12	12	12	12	12	12	12	
80	14	13	13	13	13	13	13	13	13	13	
75	15	15	15	13	13	13	13	13	13	13	
79	15	12	12	12	12	12	12	12	12	12	
75	13	12	12	12	12	12	12	12	12	12	
68	15	12	12	12	12	12	12	12	12	12	
75	17	13	12	12	12	12	12	12	12	12	
73	17	12	12	12	12	12	12	12	12	12	
74	14	14	13	13	13	13	13	13	13	13	
69	14	12	11	11	11	11	11	11	11	11	
74	14	13	12	12	12	12	12	12	12	12	
73	13	12	12	12	12	12	12	12	12	12	
79	15	13	13	13	13	13	13	13	13	13	
76	20	17	15	15	15	15	15	15	15	15	
75	15	14	13	13	13	13	13	13	13	13	
76	15	14	14	14	14	14	14	14	14	14	
74	17	13	12	12	12	12	12	12	12	12	
74	16	15	14	14	14	14	14	14	14	14	
69	13	13	12	12	12	12	12	12	12	12	
78	13	12	12	12	12	12	12	12	12	12	
72	13	12	12	12	12	12	12	12	12	12	
80	15	14	13	13	13	13	13	13	13	13	
78	14	13	13	13	13	13	13	13	13	13	
79	13	11	11	11	11	11	11	11	11	11	
80	14	12	12	12	12	12	12	12	12	12	
70	13	12	12	12	12	12	12	12	12	12	
76	15	13	13	13	13	13	13	13	13	13	
88	13	12	12	12	12	12	12	12	12	12	
79	14	13	13	13	13	13	13	13	13	13	
79	15	12	12	12	12	12	12	12	12	12	
63	14	12	12	12	12	12	12	12	12	12	
77	14	12	12	12	12	12	12	12	12	12	
73	16	14	13	13	13	13	13	13	13	13	
79	13	13	13	13	13	13	13	13	13	13	
74	12	11	11	11	11	11	11	11	11	11	
77	13	13	13	13	13	13	13	13	13	13	
75	12	11	10	10	10	10	10	10	10	10	
71	11	11	11	11	11	11	11	11	11	11	
82	12	12	12	12	12	12	12	12	12	12	
81	12	12	12	12	12	12	12	12	12	12	
