DAS size with prunung locality 10
168	39	36	35	29	29	29	29	29	29	29	
180	47	39	37	36	34	34	34	34	34	34	
172	40	37	36	31	31	31	31	31	31	31	
171	45	41	39	39	39	36	35	35	35	35	
178	40	33	32	31	30	30	30	30	30	30	
170	45	33	32	30	28	28	28	28	28	28	
171	45	38	37	36	35	33	33	33	33	33	
172	47	38	38	38	36	35	35	35	35	35	
185	45	40	39	39	38	38	38	38	38	38	
180	45	34	31	30	30	30	30	30	30	30	
175	36	32	28	26	25	25	25	25	25	25	
177	48	40	38	37	36	33	32	32	32	32	
182	50	45	35	33	33	33	33	33	33	33	
187	49	41	40	39	38	38	37	37	37	37	
170	44	43	42	38	33	32	32	32	32	32	
170	54	48	45	41	37	36	36	36	36	36	
176	48	39	35	33	33	33	33	33	33	33	
169	54	45	40	33	31	31	31	31	31	31	
176	44	36	35	33	32	32	32	32	32	32	
173	57	50	49	44	40	37	37	37	37	37	
168	43	38	37	36	33	33	33	33	33	33	
176	48	41	39	34	32	32	32	32	32	32	
179	43	35	34	33	32	32	32	32	32	32	
172	39	29	27	27	26	26	26	26	26	26	
176	44	36	36	36	34	34	34	34	34	34	
177	45	38	34	33	33	33	33	33	33	33	
178	44	37	34	33	32	32	32	32	32	32	
159	44	43	40	36	32	32	32	32	32	32	
174	49	43	39	32	31	31	31	31	31	31	
178	59	54	52	48	43	37	37	37	37	37	
179	54	46	40	34	34	34	34	34	34	34	
180	53	46	44	39	38	37	37	37	37	37	
160	45	40	38	36	34	34	34	34	34	34	
184	46	34	32	32	30	30	30	30	30	30	
181	60	52	47	44	38	37	37	37	37	37	
181	49	42	40	38	37	34	34	34	34	34	
173	47	34	32	31	31	31	31	31	31	31	
171	40	35	32	31	31	30	30	30	30	30	
173	39	34	33	31	31	31	31	31	31	31	
170	53	51	44	41	39	38	37	37	37	37	
174	50	44	37	36	34	33	33	33	33	33	
171	48	43	42	41	35	33	33	33	33	33	
177	39	36	32	31	31	31	31	31	31	31	
173	44	34	32	31	31	31	31	31	31	31	
167	47	40	38	35	32	32	32	32	32	32	
169	57	50	46	43	40	37	37	37	37	37	
180	40	36	36	35	33	33	33	33	33	33	
167	53	44	43	42	40	39	38	38	38	38	
179	54	45	39	38	35	35	35	35	35	35	
174	46	41	36	34	33	30	30	30	30	30	
169	40	31	30	30	30	30	30	30	30	30	
172	49	45	42	37	35	34	34	34	34	34	
179	48	38	33	30	28	28	28	28	28	28	
174	62	53	53	53	49	44	44	43	43	43	
180	43	31	31	31	30	30	30	30	30	30	
169	32	29	29	29	28	28	28	28	28	28	
175	49	39	36	34	34	34	34	34	34	34	
176	50	45	39	35	34	32	31	31	31	31	
167	50	42	39	36	36	36	36	36	36	36	
179	51	45	44	42	41	40	37	35	35	35	
169	42	37	36	35	34	34	34	34	34	34	
175	41	38	35	34	33	33	33	33	33	33	
175	47	36	34	33	32	32	32	32	32	32	
181	53	44	40	39	38	34	34	34	34	34	
173	48	42	38	35	35	35	35	35	35	35	
178	53	38	35	33	33	33	33	33	33	33	
168	39	37	35	34	31	31	31	31	31	31	
166	44	41	33	30	29	29	29	29	29	29	
176	46	40	38	37	37	36	36	36	36	36	
172	49	37	36	35	33	32	32	32	32	32	
183	42	40	38	36	30	30	30	30	30	30	
177	50	48	41	38	37	36	36	36	36	36	
176	54	46	43	39	35	33	33	33	33	33	
179	38	35	33	31	31	31	31	31	31	31	
177	40	35	33	32	32	32	32	32	32	32	
179	38	30	28	28	28	27	27	27	27	27	
176	48	38	34	32	32	32	32	32	32	32	
165	52	50	50	49	44	41	39	37	37	37	
169	45	40	39	35	33	33	33	33	33	33	
178	39	34	34	34	31	29	29	29	29	29	
172	51	43	36	35	34	34	34	34	34	34	
178	56	44	42	38	38	37	37	37	37	37	
173	44	42	39	38	35	35	35	35	35	35	
174	41	33	32	29	29	29	29	29	29	29	
174	47	38	35	35	35	34	34	34	34	34	
177	46	37	36	34	34	34	34	34	34	34	
171	46	38	31	29	29	29	29	29	29	29	
179	42	39	38	37	36	34	34	34	34	34	
174	50	42	41	40	36	34	34	34	34	34	
169	45	36	33	32	32	32	32	32	32	32	
169	55	49	47	41	39	38	38	38	38	38	
172	46	33	29	28	28	28	28	28	28	28	
173	50	44	40	34	34	32	31	31	31	31	
178	41	37	35	35	35	34	34	34	34	34	
177	45	40	38	35	35	35	35	35	35	35	
182	48	40	34	31	31	31	31	31	31	31	
175	42	37	35	33	33	32	31	31	31	31	
171	45	41	38	36	34	33	33	33	33	33	
167	51	47	45	41	39	39	39	39	39	39	
170	45	39	37	36	36	36	36	36	36	36	
