DAS size with prunung locality 10
438	50	47	46	46	46	46	46	46	46	46	
448	62	49	45	44	43	43	43	43	43	43	
443	59	54	52	44	44	44	44	44	44	44	
437	62	53	52	51	51	51	51	51	51	51	
446	67	54	48	48	47	47	47	47	47	47	
451	57	46	45	43	43	43	43	43	43	43	
443	50	44	44	44	43	43	43	43	43	43	
439	68	51	51	51	51	51	51	51	51	51	
436	54	47	45	44	44	44	44	44	44	44	
435	61	52	49	48	47	47	47	47	47	47	
432	71	59	57	57	54	52	52	52	52	52	
447	64	54	48	48	48	48	48	48	48	48	
438	49	47	46	46	46	46	46	46	46	46	
454	61	49	43	41	41	41	41	41	41	41	
423	58	46	44	44	43	43	43	43	43	43	
432	55	47	44	44	44	44	44	44	44	44	
440	52	50	48	45	45	45	45	45	45	45	
445	65	58	50	49	49	49	49	49	49	49	
454	49	40	39	39	39	39	39	39	39	39	
434	45	42	41	40	40	40	40	40	40	40	
430	47	44	43	41	40	40	40	40	40	40	
439	59	52	46	46	46	46	46	46	46	46	
441	58	48	46	46	46	46	46	46	46	46	
433	57	49	48	48	48	48	48	48	48	48	
442	62	54	51	49	49	49	49	49	49	49	
441	50	44	43	42	42	42	42	42	42	42	
433	47	43	43	43	43	43	43	43	43	43	
445	51	46	43	43	43	43	43	43	43	43	
421	58	48	46	42	42	41	41	41	41	41	
444	57	51	48	46	46	46	46	46	46	46	
444	55	49	48	47	47	47	47	47	47	47	
440	51	44	44	42	40	40	40	40	40	40	
441	59	50	44	44	44	44	44	44	44	44	
461	52	48	46	46	46	46	46	46	46	46	
448	54	47	44	44	44	43	43	43	43	43	
427	57	49	47	46	44	44	44	44	44	44	
438	66	58	56	54	53	53	53	53	53	53	
438	52	45	44	44	44	44	44	44	44	44	
450	47	42	42	42	42	42	42	42	42	42	
432	62	56	51	51	49	49	49	49	49	49	
418	62	50	47	47	47	47	47	47	47	47	
429	54	52	48	48	48	48	48	48	48	48	
437	64	52	45	44	44	44	44	44	44	44	
448	69	61	54	48	48	48	48	48	48	48	
449	50	44	44	43	43	43	43	43	43	43	
447	52	46	45	44	44	44	44	44	44	44	
464	54	45	45	44	44	44	44	44	44	44	
449	51	45	45	45	45	45	45	45	45	45	
447	55	48	45	44	44	44	44	44	44	44	
450	50	45	42	41	41	41	41	41	41	41	
438	59	51	49	49	49	49	49	49	49	49	
448	53	46	45	45	45	45	45	45	45	45	
428	55	45	44	43	43	43	43	43	43	43	
437	54	49	46	44	44	44	44	44	44	44	
433	55	47	45	45	45	45	45	45	45	45	
441	64	48	44	43	43	43	43	43	43	43	
438	67	51	50	49	49	49	49	49	49	49	
452	62	57	53	52	50	49	49	49	49	49	
434	70	59	54	52	52	52	52	52	52	52	
432	60	53	49	49	46	46	46	46	46	46	
446	46	40	40	39	39	39	39	39	39	39	
436	53	48	46	45	44	44	44	44	44	44	
423	54	48	47	47	47	47	47	47	47	47	
434	54	50	47	47	47	47	47	47	47	47	
437	58	50	46	44	42	42	42	42	42	42	
440	51	46	43	42	42	42	42	42	42	42	
439	61	55	53	52	52	52	52	52	52	52	
438	79	67	64	57	54	54	54	54	54	54	
440	51	47	44	44	44	44	44	44	44	44	
435	40	37	37	37	37	37	37	37	37	37	
448	56	54	49	48	48	48	48	48	48	48	
426	57	48	46	46	46	46	46	46	46	46	
448	55	51	49	49	49	49	49	49	49	49	
442	51	45	45	45	45	45	45	45	45	45	
450	44	40	39	39	39	39	39	39	39	39	
439	50	44	42	41	41	41	41	41	41	41	
432	62	52	51	49	48	48	48	48	48	48	
435	53	46	46	44	43	42	42	42	42	42	
435	53	45	44	44	44	44	44	44	44	44	
444	67	58	53	53	52	52	52	52	52	52	
428	50	43	43	42	41	41	41	41	41	41	
443	59	48	46	44	43	43	43	43	43	43	
455	55	51	48	46	46	46	46	46	46	46	
447	61	46	46	45	45	45	45	45	45	45	
434	47	43	40	40	40	40	40	40	40	40	
459	56	47	46	45	45	45	45	45	45	45	
451	57	45	44	44	44	44	44	44	44	44	
447	59	46	46	46	46	46	46	46	46	46	
448	53	46	42	40	40	40	40	40	40	40	
450	52	48	44	44	42	42	42	42	42	42	
449	53	48	46	42	41	41	41	41	41	41	
458	53	46	45	45	45	45	45	45	45	45	
450	57	44	42	41	40	40	40	40	40	40	
439	49	44	42	41	41	41	41	41	41	41	
440	53	48	48	48	48	48	48	48	48	48	
458	58	53	48	47	47	47	47	47	47	47	
456	48	39	38	38	38	38	38	38	38	38	
447	55	48	46	46	46	46	46	46	46	46	
438	56	50	49	49	49	49	49	49	49	49	
450	51	47	47	46	46	46	46	46	46	46	
