DAS size with prunung locality 10
256	42	37	35	34	33	33	33	33	33	33	
264	47	39	38	36	35	35	35	35	35	35	
269	54	42	36	34	34	34	34	34	34	34	
257	45	41	40	39	39	39	39	39	39	39	
265	44	38	36	35	35	35	35	35	35	35	
274	54	48	43	42	41	41	41	41	41	41	
258	45	40	34	34	34	34	34	34	34	34	
281	49	39	38	35	35	35	35	35	35	35	
263	39	37	35	34	34	34	34	34	34	34	
255	58	52	47	45	44	44	44	44	44	44	
270	51	42	41	40	40	40	40	40	40	40	
269	54	42	38	38	37	37	37	37	37	37	
276	47	40	37	34	34	34	34	34	34	34	
261	55	48	44	38	38	38	38	38	38	38	
269	46	39	36	35	35	35	35	35	35	35	
272	52	47	44	43	41	40	40	40	40	40	
264	49	43	43	41	40	39	39	39	39	39	
267	52	47	42	40	40	38	38	38	38	38	
255	53	40	38	36	36	36	36	36	36	36	
275	55	44	39	36	36	36	36	36	36	36	
260	46	42	39	36	36	36	36	36	36	36	
266	62	52	47	42	40	40	40	40	40	40	
258	52	45	39	36	35	35	35	35	35	35	
269	54	43	40	39	37	37	37	37	37	37	
256	50	44	41	40	40	40	40	40	40	40	
262	62	49	46	40	39	38	38	38	38	38	
262	52	40	38	38	38	37	37	37	37	37	
260	57	48	47	43	40	40	40	40	40	40	
272	38	33	31	31	31	31	31	31	31	31	
258	43	37	35	35	35	35	35	35	35	35	
262	44	39	36	35	34	34	34	34	34	34	
273	54	48	46	44	41	40	40	40	40	40	
264	52	45	39	39	38	38	38	38	38	38	
260	50	44	40	39	38	38	38	38	38	38	
260	49	44	41	39	38	38	38	38	38	38	
265	48	40	39	38	37	36	36	36	36	36	
262	52	45	42	38	37	37	37	37	37	37	
268	46	41	41	37	35	35	35	35	35	35	
266	53	46	43	41	40	38	38	38	38	38	
259	51	48	46	45	45	43	43	42	42	42	
263	40	31	29	28	28	28	28	28	28	28	
268	57	46	45	43	43	42	42	42	42	42	
262	51	43	39	37	36	36	36	36	36	36	
268	48	42	38	38	38	38	38	38	38	38	
258	46	39	35	35	35	35	35	35	35	35	
267	62	54	52	49	42	42	42	42	42	42	
264	60	48	43	41	37	37	37	37	37	37	
269	64	61	57	49	47	45	45	45	45	45	
269	46	42	37	37	37	37	37	37	37	37	
269	53	46	44	41	38	38	38	38	38	38	
267	43	35	34	34	34	34	34	34	34	34	
266	55	42	41	40	38	38	38	38	38	38	
270	48	43	39	39	39	39	39	39	39	39	
262	60	54	50	45	42	42	42	42	42	42	
262	54	46	42	42	41	40	40	40	40	40	
274	51	49	43	43	42	42	42	42	42	42	
257	48	42	37	35	35	34	34	34	34	34	
269	43	37	37	36	36	36	36	36	36	36	
257	55	46	42	39	39	38	38	38	38	38	
269	48	42	41	41	40	40	40	40	40	40	
270	42	39	36	36	36	36	36	36	36	36	
273	51	41	38	37	37	37	37	37	37	37	
263	54	44	40	37	37	37	37	37	37	37	
267	59	50	44	44	44	44	44	44	44	44	
256	55	41	40	40	40	40	40	40	40	40	
267	52	46	40	37	37	36	36	36	36	36	
257	62	50	44	43	39	39	39	39	39	39	
267	54	42	39	36	35	35	35	35	35	35	
261	42	34	34	32	32	32	32	32	32	32	
271	52	40	35	35	34	32	32	32	32	32	
262	54	43	40	38	38	38	38	38	38	38	
272	48	44	40	37	37	35	35	35	35	35	
257	61	52	51	45	39	39	39	39	39	39	
267	51	42	39	35	35	35	35	35	35	35	
267	59	48	46	46	46	46	46	46	46	46	
265	60	51	45	45	43	42	42	42	42	42	
257	52	43	39	37	35	35	35	35	35	35	
261	49	42	38	38	38	38	38	38	38	38	
264	48	44	41	39	37	37	37	37	37	37	
256	63	54	48	43	42	41	41	41	41	41	
264	48	36	34	32	32	31	31	31	31	31	
275	49	46	40	40	39	39	39	39	39	39	
254	61	54	49	46	42	41	41	41	41	41	
270	57	46	41	39	39	39	39	39	39	39	
262	56	51	42	41	39	39	39	39	39	39	
258	51	44	43	40	38	38	38	38	38	38	
268	48	43	42	42	40	39	39	39	39	39	
264	60	51	43	39	39	39	39	39	39	39	
259	48	39	38	37	36	36	36	36	36	36	
261	54	43	40	40	38	38	38	38	38	38	
261	58	52	46	43	43	43	43	43	43	43	
265	56	53	48	43	42	40	40	40	40	40	
278	37	37	36	35	35	35	35	35	35	35	
268	52	45	44	40	40	40	40	40	40	40	
258	42	40	39	36	35	33	33	33	33	33	
270	43	40	35	34	34	34	34	34	34	34	
259	44	41	38	36	36	35	35	35	35	35	
261	49	41	40	38	38	38	38	38	38	38	
272	62	53	48	46	45	42	42	42	42	42	
273	46	39	37	35	34	34	34	34	34	34	
